Date,AMZN,BA,DIS,FB,IBM,MSFT
2014-03-17,375.0400085449219,107.79747772216797,74.904541015625,68.73999786376953,140.21006774902344,33.07125473022461
2014-03-18,378.7699890136719,106.61138916015625,75.45672607421875,69.19000244140625,140.964599609375,34.375
2014-03-19,373.2300109863281,105.06428527832031,74.1038589477539,68.23999786376953,139.38003540039062,34.131629943847656
2014-03-20,368.9700012207031,106.34492492675781,74.3707504272461,66.97000122070312,141.78712463378906,35.05293655395508
2014-03-21,360.6199951171875,105.35651397705078,73.94741821289062,67.23999786376953,140.85894775390625,34.905174255371094
2014-03-24,351.8500061035156,106.0784912109375,73.15593719482422,64.0999984741211,142.05125427246094,35.20069885253906
2014-03-25,354.7099914550781,106.59415435791016,73.21115112304688,64.88999938964844,147.17486572265625,35.06162643432617
2014-03-26,343.4100036621094,106.17302703857422,72.35525512695312,60.38999938964844,145.34873962402344,34.58359146118164
2014-03-27,338.4700012207031,105.89798736572266,72.2264175415039,60.970001220703125,143.2434844970703,34.20985794067383
2014-03-28,338.2900085449219,106.97235870361328,72.69579315185547,60.0099983215332,143.7113494873047,35.026851654052734
2014-03-31,336.3699951171875,107.85763549804688,73.6897201538086,60.2400016784668,145.2506866455078,35.6265869140625
2014-04-01,342.989990234375,110.19546508789062,75.07019805908203,62.619998931884766,146.76736450195312,36.00032043457031
2014-04-02,341.9599914550781,110.28141021728516,75.16222381591797,62.720001220703125,146.05055236816406,35.939476013183594
2014-04-03,333.6199951171875,110.68537902832031,75.18063354492188,59.4900016784668,145.40159606933594,35.64395523071289
2014-04-04,323.0,109.48207092285156,74.02102661132812,56.75,144.7073974609375,34.65312957763672
2014-04-07,317.760009765625,107.94357299804688,72.82461547851562,56.95000076293945,146.78250122070312,34.59228515625
2014-04-08,327.07000732421875,106.70594024658203,73.22956848144531,58.189998626708984,145.85435485839844,34.60967254638672
2014-04-09,331.80999755859375,109.05233001708984,74.05784606933594,62.40999984741211,148.38221740722656,35.174625396728516
2014-04-10,317.1099853515625,106.26759338378906,71.33370971679688,59.15999984741211,147.65780639648438,34.20985794067383
2014-04-11,311.7300109863281,104.91815948486328,70.87354278564453,58.529998779296875,147.28805541992188,34.07949447631836
2014-04-14,315.9100036621094,105.93238830566406,71.43495178222656,58.88999938964844,149.23492431640625,34.053401947021484
2014-04-15,316.0799865722656,106.80906677246094,71.47175598144531,59.09000015258789,148.66897583007812,34.548824310302734
2014-04-16,323.67999267578125,108.33036804199219,72.65896606445312,59.720001220703125,148.2010955810547,35.11378479003906
2014-04-17,324.9100036621094,109.94620513916016,73.6160888671875,58.939998626708984,143.37925720214844,34.77481460571289
2014-04-21,330.8699951171875,109.86026763916016,72.80622100830078,61.2400016784668,145.08465576171875,34.713966369628906
2014-04-22,329.32000732421875,109.62820434570312,73.11911010742188,63.029998779296875,144.99411010742188,34.757423400878906
2014-04-23,324.5799865722656,112.27542114257812,73.18354034423828,61.36000061035156,144.6772003173828,34.49667739868164
2014-04-24,337.1499938964844,111.61363220214844,73.24796295166016,60.869998931884766,143.5377655029297,34.64442825317383
2014-04-25,303.8299865722656,110.58224487304688,71.996337890625,57.709999084472656,143.0925750732422,34.687896728515625
2014-04-28,296.5799865722656,109.1898422241211,71.58219146728516,56.13999938964844,145.74114990234375,35.522274017333984
2014-04-29,300.3800048828125,110.33295440673828,72.3736572265625,58.150001525878906,147.2277069091797,35.20939254760742
2014-04-30,304.1300048828125,110.89163970947266,73.01789855957031,59.779998779296875,148.2539825439453,35.11378479003906
2014-05-01,307.8900146484375,110.41034698486328,73.22036743164062,61.150001525878906,146.03543090820312,34.76611328125
2014-05-02,308.010009765625,111.682373046875,73.91059112548828,60.459999084472656,144.45835876464844,34.49667739868164
2014-05-05,310.04998779296875,113.41857147216797,74.74809265136719,61.220001220703125,144.32252502441406,34.27069091796875
2014-05-06,297.3800048828125,112.44733428955078,74.5732192993164,58.529998779296875,143.39437866210938,33.94911193847656
2014-05-07,292.7099914550781,112.66340637207031,73.89219665527344,57.38999938964844,143.6752166748047,34.26200485229492
2014-05-08,288.32000732421875,112.85359191894531,75.09779357910156,56.7599983215332,143.37924194335938,34.45320510864258
2014-05-09,292.239990234375,113.31166076660156,75.41991424560547,57.2400016784668,144.26722717285156,34.366302490234375
2014-05-12,302.8599853515625,114.60810852050781,75.85245513916016,59.83000183105469,146.1571044921875,34.74003219604492
2014-05-13,304.6400146484375,115.34278106689453,75.53955841064453,59.83000183105469,145.8686065673828,35.37900161743164
2014-05-14,297.6199951171875,114.94520568847656,74.47198486328125,59.22999954223633,143.2349853515625,35.22145080566406
2014-05-15,295.19000244140625,113.40670776367188,73.76335144042969,57.91999816894531,141.5196990966797,34.661258697509766
2014-05-16,297.70001220703125,113.06098937988281,73.98422241210938,58.02000045776367,141.97511291503906,34.86257553100586
2014-05-19,296.760009765625,113.5277099609375,74.59162902832031,59.209999084472656,141.92955017089844,34.79255676269531
2014-05-20,301.19000244140625,111.99787902832031,74.62842559814453,58.560001373291016,140.328125,34.731285095214844
2014-05-21,305.010009765625,113.19065856933594,75.64078521728516,60.4900016784668,141.46656799316406,35.317726135253906
2014-05-22,304.9100036621094,113.95125579833984,75.78804016113281,60.52000045776367,140.9276885986328,35.098907470703125
2014-05-23,312.239990234375,114.44387817382812,76.68074798583984,61.349998474121094,141.12506103515625,35.116397857666016
2014-05-27,310.82000732421875,115.96510314941406,77.06727600097656,63.47999954223633,140.24462890625,35.17767333984375
2014-05-28,310.1600036621094,116.10337829589844,76.93844604492188,63.5099983215332,138.954345703125,35.0201301574707
2014-05-29,313.7799987792969,116.803466796875,77.33417510986328,63.83000183105469,139.47044372558594,35.30897903442383
2014-05-30,312.54998779296875,116.8985595703125,77.31576538085938,63.29999923706055,139.92584228515625,35.834144592285156
2014-06-02,308.8399963378906,117.46037292480469,77.55503845214844,63.08000183105469,140.93531799316406,35.70285415649414
2014-06-03,307.19000244140625,117.44305419921875,77.19612884521484,62.869998931884766,139.93345642089844,35.26521301269531
2014-06-04,306.7799987792969,116.96770477294922,77.52743530273438,63.34000015258789,140.03970336914062,35.29147720336914
2014-06-05,323.57000732421875,118.2555160522461,78.02439880371094,63.189998626708984,141.15541076660156,36.07047653198242
2014-06-06,329.6700134277344,119.49150085449219,77.86795806884766,62.5,141.45138549804688,36.30679702758789
2014-06-09,327.5,119.24083709716797,78.66862487792969,62.880001068115234,141.33755493164062,36.122982025146484
2014-06-10,332.4100036621094,118.62718963623047,77.9968032836914,65.7699966430664,139.87271118164062,35.98295211791992
2014-06-11,335.20001220703125,115.90458679199219,77.59185791015625,65.77999877929688,138.32440185546875,35.764122009277344
2014-06-12,325.9100036621094,114.25375366210938,76.20218658447266,64.29000091552734,137.54263305664062,35.519046783447266
2014-06-13,326.2699890136719,114.34017944335938,76.20218658447266,64.5,138.55967712402344,36.087974548339844
2014-06-16,327.6199951171875,114.55625915527344,76.66234588623047,64.19000244140625,138.4003143310547,36.324302673339844
2014-06-17,325.6199951171875,114.47845458984375,76.53350830078125,64.4000015258789,138.33201599121094,36.481849670410156
2014-06-18,334.3800048828125,114.50439453125,76.92003631591797,65.5999984741211,139.34902954101562,36.45560073852539
2014-06-19,327.0,114.79827117919922,77.09488677978516,64.33999633789062,138.75701904296875,36.33306884765625
2014-06-20,324.20001220703125,114.17597198486328,76.2205810546875,64.5,137.7931365966797,36.481849670410156
2014-06-23,327.239990234375,113.0955810546875,76.16537475585938,65.37000274658203,138.24090576171875,36.753196716308594
2014-06-24,324.1600036621094,111.62622833251953,76.09174346923828,65.72000122070312,137.28456115722656,36.543128967285156
2014-06-25,327.44000244140625,109.81980895996094,77.21452331542969,67.44000244140625,137.16314697265625,36.7881965637207
2014-06-26,325.69000244140625,110.64956665039062,77.720703125,67.12999725341797,136.89749145507812,36.51687240600586
2014-06-27,324.57000732421875,111.09899139404297,78.50297546386719,67.5999984741211,137.91455078125,36.980770111083984
2014-06-30,324.7799987792969,109.96675872802734,78.90791320800781,67.29000091552734,137.58062744140625,36.49936294555664
2014-07-01,332.3900146484375,110.76191711425781,79.57974243164062,68.05999755859375,141.43621826171875,36.64815902709961
2014-07-02,332.8500061035156,110.3038101196289,79.55213165283203,66.44999694824219,142.9845733642578,36.67443084716797
2014-07-03,337.489990234375,111.07306671142578,79.92025756835938,66.29000091552734,143.0907745361328,36.58689880371094
2014-07-07,333.54998779296875,111.57437896728516,79.69017791748047,65.29000091552734,142.7188720703125,36.753196716308594
2014-07-08,323.80999755859375,109.58646392822266,79.01835632324219,62.7599983215332,142.0965576171875,36.569374084472656
2014-07-09,329.9700012207031,109.58646392822266,80.26998901367188,64.97000122070312,143.00732421875,36.47309494018555
2014-07-10,327.9200134277344,109.58646392822266,79.93865966796875,64.87000274658203,142.46084594726562,36.4906005859375
2014-07-11,346.20001220703125,110.7100601196289,79.96627044677734,66.33999633789062,142.6885528564453,36.84070587158203
2014-07-14,355.32000732421875,111.94602966308594,79.84664154052734,67.9000015258789,144.10025024414062,36.884483337402344
2014-07-15,354.44000244140625,111.5830307006836,79.28524780273438,67.16999816894531,143.06044006347656,37.155826568603516
2014-07-16,355.8999938964844,110.13096618652344,78.54898834228516,67.66000366210938,145.9976806640625,38.582542419433594
2014-07-17,352.45001220703125,108.79991149902344,78.25448608398438,66.41000366210938,146.09637451171875,38.976409912109375
2014-07-18,358.6600036621094,110.32112121582031,78.97234344482422,68.41999816894531,146.10397338867188,39.11646270751953
2014-07-21,359.760009765625,110.89157104492188,78.90791320800781,69.4000015258789,144.8516387939453,39.24776077270508
2014-07-22,360.8399963378906,112.13619232177734,79.34046173095703,69.2699966430664,147.3107147216797,39.23899841308594
2014-07-23,358.1400146484375,109.51729583740234,79.18400573730469,71.29000091552734,146.96157836914062,39.27401351928711
2014-07-24,358.6099853515625,107.5207290649414,79.8834457397461,74.9800033569336,148.18359375,38.862632751464844
2014-07-25,324.010009765625,106.48355865478516,79.35885620117188,75.19000244140625,147.5460205078125,38.950157165527344
2014-07-28,320.4100036621094,106.36253356933594,80.20555114746094,74.91999816894531,148.59336853027344,38.486263275146484
2014-07-29,320.0,105.72296905517578,79.33126068115234,73.70999908447266,147.67506408691406,38.416236877441406
2014-07-30,322.510009765625,105.697021484375,80.26078796386719,74.68000030517578,147.242431640625,38.1448974609375
2014-07-31,312.989990234375,104.13261413574219,79.03675842285156,72.6500015258789,145.4739990234375,37.777278900146484
2014-08-01,307.05999755859375,104.04618072509766,78.57660675048828,72.36000061035156,143.56137084960938,37.51469421386719
2014-08-04,313.6499938964844,103.65725708007812,80.28839111328125,73.51000213623047,143.9333038330078,37.961090087890625
2014-08-05,312.32000732421875,104.81543731689453,79.83744812011719,72.69000244140625,142.0054931640625,37.70724868774414
2014-08-06,313.8900146484375,102.90241241455078,79.69017791748047,72.47000122070312,141.9825439453125,37.4096565246582
2014-08-07,311.45001220703125,104.20674133300781,78.69624328613281,73.16999816894531,140.70753479003906,37.83854675292969
2014-08-08,316.79998779296875,104.89369201660156,79.92945098876953,73.05999755859375,142.48643493652344,37.812294006347656
2014-08-11,318.3299865722656,105.04151153564453,80.52767181396484,73.44000244140625,143.12779235839844,37.812294006347656
2014-08-12,319.32000732421875,104.75456237792969,80.26078796386719,72.83000183105469,143.02853393554688,38.09237289428711
2014-08-13,326.2799987792969,106.06759643554688,80.61970520019531,73.7699966430664,143.4942169189453,38.582542419433594
2014-08-14,333.2099914550781,107.91972351074219,81.54922485351562,74.30000305175781,143.44076538085938,38.74884033203125
2014-08-15,333.6300048828125,107.09364318847656,82.16582489013672,73.62999725341797,143.05906677246094,39.20399475097656
2014-08-18,334.5299987792969,108.67622375488281,82.80084991455078,74.58999633789062,144.5707244873047,39.48408508300781
2014-08-19,335.1300048828125,109.19795989990234,82.91127014160156,75.29000091552734,145.11277770996094,39.924461364746094
2014-08-20,335.7799987792969,110.73707580566406,82.68120574951172,74.80999755859375,145.13572692871094,39.589778900146484
2014-08-21,332.9100036621094,110.86750030517578,83.17818450927734,74.56999969482422,145.99842834472656,39.827571868896484
2014-08-22,331.5899963378906,110.83270263671875,83.2794189453125,74.56999969482422,145.37237548828125,39.76593780517578
2014-08-25,334.0199890136719,111.5892105102539,83.17818450927734,75.0199966430664,145.94496154785156,39.78353500366211
2014-08-26,341.8299865722656,111.8239974975586,82.84687042236328,75.95999908447266,147.34213256835938,39.64261245727539
2014-08-27,343.17999267578125,111.47618103027344,83.16899108886719,74.62999725341797,146.77713012695312,39.51931381225586
2014-08-28,340.0199890136719,110.52835845947266,83.04013061523438,73.86000061035156,146.58624267578125,39.52811813354492
2014-08-29,339.0400085449219,110.25880432128906,82.71800994873047,74.81999969482422,146.81532287597656,40.01252746582031
2014-09-02,342.3800048828125,109.11100769042969,83.5647201538086,76.68000030517578,146.25033569335938,39.713069915771484
2014-09-03,339.0,109.51097869873047,83.69356536865234,75.83000183105469,146.54811096191406,39.598575592041016
2014-09-04,345.95001220703125,109.09361267089844,82.95731353759766,75.94999694824219,145.5784912109375,39.8628044128418
2014-09-05,346.3800048828125,108.42406463623047,83.69356536865234,77.26000213623047,145.97549438476562,40.43529510498047
2014-09-08,342.3399963378906,111.2848892211914,83.34383392333984,77.88999938964844,145.16619873046875,40.92851638793945
2014-09-09,329.75,111.48487854003906,82.4603271484375,76.66999816894531,145.0517120361328,41.183929443359375
2014-09-10,331.3299865722656,111.4935531616211,82.3866958618164,77.43000030517578,146.2350616455078,41.254390716552734
2014-09-11,330.5199890136719,110.9892349243164,82.80084991455078,77.91999816894531,146.3725128173828,41.395320892333984
2014-09-12,331.19000244140625,110.38922119140625,82.52474975585938,77.4800033569336,146.0365447998047,41.13108444213867
2014-09-15,323.8900146484375,109.83273315429688,82.90208435058594,74.58000183105469,146.44122314453125,40.72594451904297
2014-09-16,327.760009765625,110.71096801757812,83.07693481445312,76.08000183105469,147.3192138671875,41.183929443359375
2014-09-17,324.0,111.09358215332031,83.1321792602539,76.43000030517578,147.1970672607422,40.97254943847656
2014-09-18,325.0,111.80659484863281,83.14136505126953,77.0,147.92234802246094,41.113487243652344
2014-09-19,331.32000732421875,112.47615051269531,83.2794189453125,77.91000366210938,148.1132049560547,41.85330581665039
2014-09-22,324.5,111.83270263671875,82.17503356933594,76.80000305175781,147.43374633789062,41.448158264160156
2014-09-23,323.6300048828125,110.76313781738281,81.27311706542969,78.29000091552734,146.29615783691406,41.00778579711914
2014-09-24,328.2099914550781,111.80659484863281,82.32228088378906,78.54000091552734,146.82293701171875,41.46577453613281
2014-09-25,321.92999267578125,110.5544662475586,81.05226135253906,77.22000122070312,144.3035125732422,40.5497932434082
2014-09-26,323.2099914550781,111.90225982666016,81.66885375976562,78.79000091552734,145.10513305664062,40.87566375732422
2014-09-29,321.82000732421875,111.97183227539062,81.75169372558594,79.0,144.78451538085938,40.90208053588867
2014-09-30,322.44000244140625,110.76313781738281,81.93574523925781,79.04000091552734,144.92958068847656,40.83163070678711
2014-10-01,317.4599914550781,108.40666198730469,80.51846313476562,76.55000305175781,142.89871215820312,40.426483154296875
2014-10-02,318.4100036621094,107.97189331054688,79.87425231933594,77.08000183105469,142.70022583007812,40.30317306518555
2014-10-03,322.739990234375,109.87621307373047,81.40196228027344,77.44000244140625,144.04393005371094,40.59382247924805
2014-10-06,322.20001220703125,109.78925323486328,81.50321197509766,77.55999755859375,144.326416015625,40.59382247924805
2014-10-07,316.9800109863281,107.23279571533203,80.16873168945312,76.29000091552734,141.78404235839844,40.10060501098633
2014-10-08,322.70001220703125,108.67622375488281,81.08906555175781,77.5199966430664,144.5707244873047,41.2015495300293
2014-10-09,315.3699951171875,106.74581909179688,78.88029479980469,75.91000366210938,142.32606506347656,40.382442474365234
2014-10-10,311.3900146484375,105.65019989013672,79.39567565917969,72.91000366210938,141.95199584960938,38.77947998046875
2014-10-13,306.45001220703125,104.73717498779297,77.2237319946289,72.98999786376953,140.11203002929688,38.44478988647461
2014-10-14,308.30999755859375,106.3371353149414,77.4354019165039,73.58999633789062,140.32582092285156,38.5152587890625
2014-10-15,305.9700012207031,104.51110076904297,75.53955841064453,73.20999908447266,138.7606964111328,38.06608200073242
2014-10-16,302.8599853515625,104.59803771972656,75.22663879394531,72.62999725341797,137.30250549316406,37.643314361572266
2014-10-17,303.6400146484375,107.16320037841797,77.15010070800781,75.94999694824219,138.98974609375,38.427181243896484
2014-10-20,306.2099914550781,108.0936279296875,78.70543670654297,76.94999694824219,129.10281372070312,38.823524475097656
2014-10-21,315.3299865722656,110.53706359863281,80.56449127197266,78.69000244140625,124.62123107910156,39.52811813354492
2014-10-22,312.9700012207031,105.60671997070312,80.15953063964844,78.37000274658203,123.52182006835938,39.087745666503906
2014-10-23,313.17999267578125,106.1110610961914,80.97863006591797,80.04000091552734,123.81958770751953,39.65141677856445
2014-10-24,287.05999755859375,106.29367065429688,81.54922485351562,80.66999816894531,123.74323272705078,40.629058837890625
2014-10-27,289.9700012207031,106.18931579589844,81.40196228027344,80.27999877929688,123.58294677734375,40.43529510498047
2014-10-28,295.5899963378906,107.48493957519531,82.7640380859375,80.7699966430664,124.90371704101562,40.94612121582031
2014-10-29,294.1199951171875,107.02407836914062,82.39591217041016,75.86000061035156,124.79684448242188,41.06061935424805
2014-10-30,299.07000732421875,107.66754150390625,83.03093719482422,74.11000061035156,125.47635650634766,40.55860137939453
2014-10-31,305.4599914550781,108.61536407470703,84.09850311279297,74.98999786376953,125.5145263671875,41.35126876831055
2014-11-03,305.7200012207031,109.5892562866211,84.40218353271484,73.87999725341797,125.48397064208984,41.782833099365234
2014-11-04,302.80999755859375,109.42404174804688,83.15056610107422,75.76000213623047,124.17840576171875,41.897335052490234
2014-11-05,296.5199890136719,108.6456298828125,83.74877166748047,74.83000183105469,123.54476928710938,42.15275573730469
2014-11-06,296.6400146484375,108.96049499511719,84.66909790039062,75.26000213623047,124.11357116699219,42.8925895690918
2014-11-07,299.8599853515625,108.84679412841797,82.82846069335938,75.5999984741211,124.58248901367188,42.87497329711914
2014-11-10,305.1099853515625,109.01297760009766,82.62599182128906,75.0,125.67404174804688,43.05992889404297
2014-11-11,312.010009765625,109.6427001953125,82.81005859375,74.61000061035156,125.52796936035156,43.04231262207031
2014-11-12,311.510009765625,110.08876037597656,82.73643493652344,74.72000122070312,124.46717071533203,42.963050842285156
2014-11-13,316.4800109863281,112.41523742675781,83.2794189453125,74.25,125.13595581054688,43.69407653808594
2014-11-14,327.82000732421875,112.70388793945312,83.5647201538086,74.87999725341797,126.18907165527344,43.66764831542969
2014-11-17,323.04998779296875,112.31903839111328,83.2057876586914,74.23999786376953,126.18907165527344,43.561954498291016
2014-11-18,324.92999267578125,114.27820587158203,83.08614349365234,74.33999633789062,124.44412231445312,43.198570251464844
2014-11-19,326.5400085449219,115.10907745361328,82.66278839111328,73.33000183105469,124.09050750732422,42.73769760131836
2014-11-20,330.5400085449219,115.18781280517578,81.81610107421875,73.5999984741211,123.48324584960938,43.16312026977539
2014-11-21,332.6300048828125,116.13240051269531,81.87133026123047,73.75,123.69850158691406,42.52497482299805
2014-11-24,335.6400146484375,117.73296356201172,83.36223602294922,74.01000213623047,124.64397430419922,42.179317474365234
2014-11-25,335.0400085449219,117.90788269042969,84.34697723388672,75.62999725341797,124.34417724609375,42.072959899902344
2014-11-26,333.57000732421875,117.88162994384766,84.59546661376953,77.62000274658203,124.49024963378906,42.32112503051758
2014-11-28,338.6400146484375,117.51429748535156,85.13845825195312,77.69999694824219,124.65935516357422,42.37431716918945
2014-12-01,326.0,115.79129791259766,85.31330871582031,75.0999984741211,124.17505645751953,43.092220306396484
2014-12-02,326.30999755859375,115.69508361816406,86.02195739746094,75.45999908447266,125.04368591308594,42.95040512084961
2014-12-03,316.5,115.42396545410156,85.6906509399414,74.87999725341797,126.46583557128906,42.61361312866211
2014-12-04,316.92999267578125,114.85545349121094,85.80107879638672,75.23999786376953,126.10453796386719,43.28721237182617
2014-12-05,312.6300048828125,115.63385772705078,86.28884887695312,76.36000061035156,125.50489044189453,42.914955139160156
2014-12-08,306.6400146484375,113.94583129882812,86.32566833496094,76.5199966430664,124.42109680175781,42.27682113647461
2014-12-09,312.5,113.40357971191406,85.53419494628906,76.83999633789062,125.2896957397461,42.179317474365234
2014-12-10,305.8399963378906,109.01297760009766,84.32856750488281,76.18000030517578,123.38333129882812,41.56776809692383
2014-12-11,307.3599853515625,107.90221405029297,85.5122299194336,77.7300033569336,123.8138198852539,41.807071685791016
2014-12-12,307.32000732421875,105.62818145751953,85.26991271972656,77.83000183105469,119.43990325927734,41.61207962036133
2014-12-15,306.07000732421875,106.77393341064453,84.72000122070312,76.98999786376953,117.65654754638672,41.363914489746094
2014-12-16,295.05999755859375,108.67186737060547,84.0396499633789,74.69000244140625,116.38822937011719,40.02560806274414
2014-12-17,298.8800048828125,109.38031005859375,85.16739654541016,76.11000061035156,116.78789520263672,40.5396614074707
2014-12-18,297.7300109863281,109.91381072998047,86.31376647949219,78.4000015258789,121.2079086303711,42.11728286743164
2014-12-19,299.8999938964844,110.40361785888672,86.5747299194336,79.87999725341797,121.84590911865234,42.241363525390625
2014-12-22,306.5400085449219,112.14411163330078,87.79566955566406,81.44999694824219,124.09822082519531,42.52497482299805
2014-12-23,306.2900085449219,113.72718048095703,88.25235748291016,80.61000061035156,124.71320343017578,42.94154739379883
2014-12-24,303.0299987792969,114.78547668457031,88.00070190429688,80.7699966430664,124.39030456542969,42.66679000854492
2014-12-26,309.0899963378906,115.12660217285156,88.56924438476562,80.77999877929688,124.79002380371094,42.43634796142578
2014-12-29,312.0400085449219,115.70381927490234,89.00728607177734,80.0199966430664,123.38333129882812,42.055240631103516
2014-12-30,310.29998779296875,115.301513671875,88.26166534423828,79.22000122070312,123.02971649169922,41.67412567138672
2014-12-31,310.3500061035156,113.6834487915039,87.7863540649414,78.0199966430664,123.32952117919922,41.168922424316406
2015-01-02,308.5199890136719,113.6572265625,87.37626647949219,78.44999694824219,124.5748291015625,41.44368362426758
2015-01-05,302.19000244140625,112.87005615234375,86.09940338134766,77.19000244140625,122.6146469116211,41.06258010864258
2015-01-06,295.2900085449219,111.5406265258789,85.64270782470703,76.1500015258789,119.9703369140625,40.45989227294922
2015-01-07,298.4200134277344,113.27236938476562,86.51881408691406,76.1500015258789,119.1862564086914,40.973934173583984
